file,kind,op,metric,tie,line,src
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.py,compare,<,maxdd,FAIL,259,"abs(m[""MaxDD""] - pub[2]) < 0.005"
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.py,compare,<,maxdd,FAIL,479,F.SPEED_OOS_MaxDD.abs() < F.LEVEL_OOS_MaxDD.abs()
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.py,compare,<,maxdd,FAIL,470,dd.abs() < F.ctrl_OOS_MaxDD.abs()
2026-09-07_does-any-overlay-move-MaxDD-without-moving-CAGR-more_C.py,compare,<,maxdd,FAIL,318,"abs(m[""MaxDD""] + 0.2581) < 5e-4"
2026-09-07_does-any-overlay-move-MaxDD-without-moving-CAGR-more_C.py,compare,<,maxdd,FAIL,333,"abs(mb[""MaxDD""] + 0.2055) < 5e-4"
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C.py,compare,<,maxdd,FAIL,325,"max(abs(a[k] - b[k]) for k in (""CAGR_10"", ""Sharpe_10"", ""MaxDD_10"")) < 1e-12"
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,compare,<=,maxdd,PASS,399,sub.MaxDD.abs() <= sub.dd_cap
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud.py,compare,>=,calmar,PASS,376,c >= sub.calmar_bar
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,not in,maxdd,?,90,"""OOS_MaxDD"" not in d.columns"
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,>,maxdd,FAIL,112,abs(pick.OOS_MaxDD - best_dd) > 1e-12
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,>,maxdd,FAIL,114,pick.OOS_MaxDD > med_dd
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,<,maxdd,FAIL,381,"abs(m[""MaxDD""] - pub[2]) < 0.005"
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,>,maxdd,FAIL,325,abs(pick.OOS_MaxDD - best_dd) > 1e-12
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.py,compare,>,maxdd,FAIL,327,pick.OOS_MaxDD > g.OOS_MaxDD.median()
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.py,compare,>=,maxdd,PASS,205,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.py,compare,>=,maxdd,PASS,210,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.py,compare,>,maxdd,FAIL,369,g.dMaxDD_bp>0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud.py,compare,<,maxdd,FAIL,370,g.dMaxDD_bp<0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C.py,compare,not in,maxdd,?,468,"""maxdd"" not in low"
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.py,compare,>,maxdd,FAIL,376,mx.max_dDD > mx.H_pp + 1e-9
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.py,compare,<=,maxdd,PASS,413,is_.max_dDD_OOS <= is_.H_IS + 1e-9
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.py,compare,<=,maxdd,PASS,414,is_.max_dDD_OOS <= is_.H_OOS + 1e-9
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.py,compare,<,maxdd,FAIL,312,"abs(m[""MaxDD""] + 0.1205) < 0.002"
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.py,compare,<,maxdd,FAIL,308,"abs(m[""MaxDD""] - pub[2]) < 0.005"
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.py,compare,>=,maxdd,PASS,295,G.MaxDD >= G.live_MaxDD
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.py,compare,<=,maxdd,PASS,297,G.MaxDD.abs() <= 0.60 * G.spy_DD
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.py,compare,>=,maxdd,PASS,142,"st[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.py,compare,in,maxdd,?,584,"k2 in (""CAGR"", ""Sharpe"", ""MaxDD"")"
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud.py,compare,in,maxdd,?,588,"k2 in (""CAGR"", ""Sharpe"", ""MaxDD"")"
2026-09-07_eligible-equal-weight-v2_B.py,compare,<=,maxdd,PASS,266,"G.isMaxDD.abs() <= 0.60 * abs(spy_is[""MaxDD""])"
2026-09-07_eligible-equal-weight-v2_B.py,compare,<=,maxdd,PASS,95,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-07_eligible-equal-weight-v2_B.py,compare,>=,maxdd,PASS,100,"s[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_eligible-equal-weight-v2_B.py,compare,<=,maxdd,PASS,242,"ISd.isMaxDD.abs() <= 0.60 * abs(spy_is[""MaxDD""])"
2026-09-07_eligible-equal-weight-v2_B.py,compare,>,maxdd,FAIL,194,d.dMaxDD>0
2026-09-07_eligible-equal-weight-v2_B.py,compare,>,maxdd,FAIL,205,i.dMaxDD>0
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.py,compare,<=,maxdd,PASS,181,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.py,compare,>=,maxdd,PASS,172,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.py,compare,<=,maxdd,PASS,414,"abs(metrics(r_x.loc[:IS_END])[""MaxDD""]) <= 0.60 * is_spy_dd"
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.py,compare,>,maxdd,FAIL,466,E.dMaxDD_pp>0
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C.py,compare,>,maxdd,FAIL,459,g.dMaxDD_pp>0
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.py,compare,>=,maxdd,PASS,186,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B.py,compare,>=,maxdd,PASS,191,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud.py,compare,>=,maxdd,PASS,174,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud.py,compare,>=,maxdd,PASS,179,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_is-DDCTRL-retirable-as-a-family_C.py,compare,<,maxdd,FAIL,300,"abs(m[""MaxDD""] + 0.2581) < 5e-4"
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.py,compare,>=,maxdd,PASS,268,"abs(lmi[""MaxDD""]) - abs(mi[""MaxDD""]) >= -TOL"
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.py,compare,>=,maxdd,PASS,269,"abs(lmo[""MaxDD""]) - abs(mo[""MaxDD""]) >= -TOL"
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.py,compare,>=,maxdd,PASS,535,FO.dMaxDD >= 0
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.py,compare,<,maxdd,FAIL,537,FO.dMaxDD < 0
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.py,compare,>=,maxdd,PASS,319,"F[f""d_MaxDD_{sfx}""] >= 0"
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C.py,compare,>=,maxdd,PASS,122,"st[""MaxDD""] >= bs[""MaxDD""]"
2026-09-07_is-it-gold-or-any-real-asset_cloud.py,compare,>=,maxdd,PASS,197,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_is-it-gold-or-any-real-asset_cloud.py,compare,>=,maxdd,PASS,202,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud.py,compare,>=,maxdd,PASS,145,"st[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.py,compare,>=,maxdd,PASS,344,M.dMaxDD >= -TOL
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.py,compare,<,maxdd,FAIL,257,"abs(m[""MaxDD""] + 0.1205) < 0.002"
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.py,compare,<,maxdd,FAIL,252,"abs(m[""MaxDD""] - pub[2]) < 0.005"
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.py,compare,<,maxdd,FAIL,280,"abs(mg[""MaxDD""] - ref.loc[refd, ""MaxDD_10""]) < 1e-6"
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.py,compare,<,maxdd,FAIL,460,F.OOS_MaxDD.abs() < F.ctrl_OOS_MaxDD.abs()
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.py,compare,>=,maxdd,PASS,371,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.py,compare,>=,maxdd,PASS,376,"s[""MaxDD""] >= -DD_CAP * abs(spy[""MaxDD""])"
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud.py,compare,>,maxdd,FAIL,212,df.OOS_MaxDD.abs() > cap
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud.py,compare,>=,maxdd,PASS,141,"s[""MaxDD""] >= bs[""MaxDD""]"
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud.py,compare,>=,calmar,PASS,229,sub.Calmar.max()>=bar
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud.py,compare,>=,calmar,PASS,230,df.Calmar >= bar
2026-09-07_is-the-IS-WINDOW-LENGTH-the-real-driver-of-rule-8-chooser-error_cloud.py,compare,>=,maxdd,PASS,107,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.py,compare,<,maxdd,FAIL,318,"abs(m[""MaxDD""] + 0.1205) < 0.002"
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.py,compare,<,maxdd,FAIL,313,"abs(m[""MaxDD""] - pub[2]) < 0.005"
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.py,compare,>=,maxdd,PASS,172,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_is-the-SLEEVE-S-OWN-SHARPE-the-real-design-variable_cloud.py,compare,>=,maxdd,PASS,177,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_is-the-U56-6W-m20-cstar-of-104-bps-a-DRAWDOWN-CAP-artefact_C.py,compare,>,maxdd,FAIL,318,DELTA * F.full_b_sdd.abs() - F.full_MaxDD.abs() > 0
2026-09-07_is-the-priceability-floor-the-real-selector_B.py,compare,>,maxdd,FAIL,544,g10.dMaxDD > p
2026-09-07_is-the-priceability-floor-the-real-selector_B.py,compare,>=,maxdd,PASS,302,d.dMaxDD_IS >= REACH
2026-09-07_is-the-priceability-floor-the-real-selector_B.py,compare,>,maxdd,FAIL,254,r.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,444,G.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,313,G.dMaxDD_IS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,313,G.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,312,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,314,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>=,maxdd,PASS,368,cell.dMaxDD_IS >= 1.0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,463,G.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,453,"G[f""dMaxDD_{w}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,454,G.dMaxDD > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,455,"G[f""dMaxDD_{w}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_B.py,compare,>,maxdd,FAIL,456,G.dMaxDD > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,==,maxdd,PASS,307,int((pub122.dMaxDD_OOS > 0).sum()) == 138
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,196,G.dMaxDD_IS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,196,G.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,195,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,197,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>=,maxdd,PASS,257,cell.dMaxDD_IS >= 1.0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,543,G[G.published].dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,307,pub122.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,305,pub122.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,400,G[scr & G.published.values].dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,<=,maxdd,PASS,401,G[scr & G.published.values].dMaxDD_OOS <= 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,402,G[~scr & G.published.values].dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,<=,maxdd,PASS,403,G[~scr & G.published.values].dMaxDD_OOS <= 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,436,G[scr].dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,<=,maxdd,PASS,436,G[scr].dMaxDD_OOS <= 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,437,G[~scr].dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,<=,maxdd,PASS,437,G[~scr].dMaxDD_OOS <= 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,304,pub122.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,312,s.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,==,maxdd,PASS,474,np.sign(G.dMaxDD)==np.sign(G.dMaxDD_OOS)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,==,maxdd,PASS,476,np.sign(G.dMaxDD)==np.sign(G.dMaxDD_IS)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,479,unp.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,397,s.dMaxDD_OOS > 0
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,sign,sign,maxdd,FLIP,474,np.sign(G.dMaxDD)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,sign,sign,maxdd,FLIP,474,np.sign(G.dMaxDD_OOS)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,sign,sign,maxdd,FLIP,476,np.sign(G.dMaxDD)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,sign,sign,maxdd,FLIP,476,np.sign(G.dMaxDD_IS)
2026-09-07_is-the-sign-test-worth-anything-on-the-small-panel_cloud.py,compare,>,maxdd,FAIL,282,pk.dMaxDD_OOS > 0
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>,maxdd,FAIL,305,G.dMaxDD_IS > 0
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>,maxdd,FAIL,305,G.dMaxDD_OOS > 0
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>,maxdd,FAIL,304,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>,maxdd,FAIL,306,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>=,maxdd,PASS,406,cell.dMaxDD_IS >= 1.0
2026-09-07_is-the-vol-scaler-the-records-general-instability-source_cloud.py,compare,>,maxdd,FAIL,371,r.dMaxDD_OOS > 0
2026-09-07_position-count-broad-confirm_B.py,compare,>=,calmar,PASS,230,s.Calmar >= bar
2026-09-07_position-count-broad-confirm_B.py,compare,>=,maxdd,PASS,140,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-07_position-count-cost-and-liquidity_cloud.py,compare,>=,maxdd,PASS,103,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.py,compare,<,maxdd,FAIL,213,"abs(m[""MaxDD""] - pub[2]) < 2e-3"
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud.py,compare,>=,maxdd,PASS,186,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud.py,compare,>=,maxdd,PASS,191,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.py,compare,>=,maxdd,PASS,333,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.py,compare,>=,maxdd,PASS,338,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud.py,compare,<=,maxdd,PASS,305,abs(r.MaxDD) <= 0.60 * abs(spy.MaxDD)
2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud.py,compare,>=,maxdd,PASS,309,r.MaxDD >= v2.MaxDD
2026-09-07_qqq-core-plus-sleeve-h1_B.py,compare,<=,maxdd,PASS,371,"abs(r[""IS_MaxDD""]) <= 0.60 * abs(mis[""MaxDD""])"
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.py,compare,<=,maxdd,PASS,215,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.py,compare,<,maxdd,FAIL,467,abs(rep.MaxDD + 0.179) < 5e-4
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C.py,compare,>=,maxdd,PASS,227,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_rerun-sandbox-rows-corrected_B.py,compare,>=,maxdd,PASS,142,row.MaxDD >= v2.MaxDD
2026-09-07_rerun-sandbox-rows-corrected_B.py,compare,<=,maxdd,PASS,144,abs(row.MaxDD) <= 0.60 * abs(spy.MaxDD)
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.py,compare,>=,maxdd,PASS,175,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C.py,compare,>=,maxdd,PASS,180,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_selection-vs-no-selection-as-the-real-question_B.py,compare,>=,maxdd,PASS,294,"r[""MaxDD""] >= base[""MaxDD""]"
2026-09-07_selection-vs-no-selection-as-the-real-question_B.py,compare,>=,maxdd,PASS,299,"r[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-07_selection-vs-no-selection-as-the-real-question_B.py,compare,>=,maxdd,PASS,304,"r[""OOS_MaxDD""] >= 0.60 * spy[""OOS_MaxDD""]"
2026-09-07_sleeve-f-plateau-width_B.py,compare,==,maxdd,PASS,529,"P.axis == ""MaxDD"""
2026-09-07_sleeve-f-plateau-width_B.py,compare,>,maxdd,FAIL,472,"(DELTA * abs(ref[pk][""spy_oos""][""MaxDD""]) - abs(p.OOS_MaxDD)) > 0"
2026-09-07_sleeve-moves-the-frontier_cloud.py,compare,>,maxdd,FAIL,303,treated.IS_dMaxDD > 0.10
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.py,compare,>=,maxdd,PASS,412,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.py,compare,>=,maxdd,PASS,417,"s[""MaxDD""] >= -0.60 * abs(spy[""MaxDD""])"
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.py,compare,>,maxdd,FAIL,594,g.dMaxDD_bp > 0
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.py,compare,<,maxdd,FAIL,594,g.dMaxDD_bp < 0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.py,compare,>,maxdd,FAIL,386,b.dMaxDD_full.abs() > FLOOR
2026-09-07_the-SCORED-vs-PRICED-denominator_B.py,compare,>=,maxdd,PASS,505,"d[""MaxDD""] >= b[""MaxDD""]"
2026-09-07_the-SCORED-vs-PRICED-denominator_B.py,compare,<=,maxdd,PASS,509,"abs(d[""MaxDD""]) <= 0.60 * abs(sm[""MaxDD""])"
2026-09-07_the-small-panel-has-no-defensive-class_cloud.py,compare,<=,maxdd,PASS,426,"abs(dd) <= V[""MaxDD""]"
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,sign,sign,maxdd,FLIP,289,"pd.DataFrame(dict( frac_pos_full=g.dMaxDD_full.apply(lambda s: float((s > 0).mean())), frac_pos_IS=g.dMaxDD_IS.apply(lambda s: float((s > 0).mean())), frac_pos_"
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,compare,>,maxdd,FAIL,497,d.dMaxDD_full.abs() > FLOOR
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,compare,>,maxdd,FAIL,496,d.dMaxDD_full > 0
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,compare,>,maxdd,FAIL,498,ok.dMaxDD_full > 0
2026-09-07_two-same-day-runs-disagree-on-D3_B.py,compare,==,maxdd,PASS,483,s.dMaxDD_full == 0
2026-09-07_volume-shock-continuation_B.py,compare,<=,maxdd,PASS,215,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-07_volume-shock-continuation_B.py,compare,>=,maxdd,PASS,227,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud.py,compare,<,maxdd,FAIL,201,"abs(m[""MaxDD""] - row.MaxDD_10) < 1e-6"
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.py,compare,>=,maxdd,PASS,246,r.MaxDD >= v2.MaxDD
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud.py,compare,<=,maxdd,PASS,248,abs(r.MaxDD) <= 0.60 * abs(spy.MaxDD)
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud.py,compare,>=,maxdd,PASS,105,"st[""MaxDD""] >= base[""MaxDD""]"
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.py,compare,<,maxdd,FAIL,326,"abs(mu[""MaxDD""] + 0.1382780) < 1e-6"
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.py,compare,>=,maxdd,PASS,579,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.py,compare,>=,maxdd,PASS,581,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.py,compare,>=,maxdd,PASS,527,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_cloud.py,compare,>=,maxdd,PASS,529,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,compare,<=,maxdd,PASS,478,abs(a.MaxDD) <= 0.60 * abs(spy_r.MaxDD)
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.py,compare,>=,maxdd,PASS,473,a.MaxDD >= v2_r.MaxDD
2026-09-08_abstention-is-the-whole-screen_cloud.py,compare,>=,maxdd,PASS,96,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.py,compare,<,maxdd,FAIL,693,"m[""MaxDD""] < v2[""MaxDD""]"
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.py,compare,<,maxdd,FAIL,697,"m[""MaxDD""] < 0.60 * ms[""MaxDD""]"
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.py,compare,>=,maxdd,PASS,164,"s[""MaxDD""] >= b[""MaxDD""]"
